"","sigma","series"
"2008-05-14",3.4605140776416,0.0495896157534092
"2008-05-15",2.80433633732952,-0.20378743990445
"2008-05-16",2.55097231343317,0.0216025854610907
"2008-05-19",2.31780239307657,-0.0315274255472663
"2008-05-20",3.50693794298969,-0.620842557810251
"2008-05-21",3.56738110901787,-0.0342886642790156
"2008-05-22",3.4947939394015,-0.287521670927318
"2008-05-23",3.37454716835259,-0.276043538354879
"2008-05-26",3.34284377717542,-0.43620304685267
"2008-05-27",3.25331994994057,-0.293282301548561
"2008-05-28",3.22082764376257,-0.192840361008196
"2008-05-29",3.2079196986579,-0.432798918475973
"2008-05-30",3.16081451643416,-0.324074799865749
"2008-06-02",3.1345866805024,-0.344074894287016
"2008-06-03",3.09829417969803,-0.372298667767827
"2008-06-04",2.99465130349299,-0.433169407438102
"2008-06-05",2.93603519093724,-0.449065785979407
"2008-06-06",2.86730847271487,-0.445004575882592
"2008-06-10",3.0871660755494,-0.600218071305413
"2008-06-11",3.0331944977744,-0.603253996760791
"2008-06-12",2.9725041325396,-0.628516886488495
"2008-06-13",2.95904669747512,-0.752278670100833
"2008-06-16",2.89279725054635,-0.651670850452384
"2008-06-17",2.89971469074238,-0.757587673627531
"2008-06-18",3.02341082614804,-0.469649427577609
"2008-06-19",3.13419745552762,-0.514974468284884
"2008-06-20",3.13049505966905,-0.769859529584707
"2008-06-23",3.1956167661015,-0.46285897664717
"2008-06-24",3.21338718759409,-0.703354028487687
"2008-06-25",3.27351823243807,-0.731567573008795
"2008-06-26",3.22459705381563,-0.548699264267604
"2008-06-27",3.33492526110482,-0.378591969636939
"2008-06-30",3.27999836779965,-0.51870885010433
"2008-07-01",3.25291611811369,-0.491395572351594
"2008-07-02",3.19191764594597,-0.540057786697054
"2008-07-03",3.17580215617203,-0.534773004926839
"2008-07-04",3.15201400312772,-0.552569852217018
"2008-07-07",3.25032963251029,-0.539280170736019
"2008-07-08",3.19374153688764,-0.460931994943607
"2008-07-09",3.25646190956966,-0.377596789120781
"2008-07-10",3.20507267966881,-0.450767425858705
"2008-07-11",3.16697236849445,-0.46962123404451
"2008-07-14",3.15653555222242,-0.480816393829203
"2008-07-15",3.16384133643882,-0.509080387158293
"2008-07-16",3.16771146626488,-0.583929109000212
"2008-07-17",3.14984962951902,-0.50851754254396
"2008-07-18",3.14565415721246,-0.415624665842882
"2008-07-21",3.18193036067524,-0.309779531678677
"2008-07-22",3.11793004637526,-0.422132364523924
"2008-07-23",3.06710941662357,-0.431218219962758
"2008-07-24",3.07433384111408,-0.354448018888946
"2008-07-25",3.03890146483269,-0.455583927670318
"2008-07-28",2.99144752806322,-0.390248625988121
"2008-07-29",2.95070864533408,-0.431896925860819
"2008-07-30",2.90179423490029,-0.433950303583795
"2008-07-31",2.87422167677809,-0.471489004072837
"2008-08-01",2.84207324718197,-0.380842019573386
"2008-08-04",2.80836318979206,-0.429672537671588
"2008-08-05",2.78111646561419,-0.42918994148316
"2008-08-06",2.7334209270464,-0.39036596709637
"2008-08-07",2.67594053491106,-0.380531752046442
"2008-08-08",2.73675015350215,-0.284061801334379
"2008-08-11",2.82072140809877,-0.485855028128947
"2008-08-12",2.77593634204718,-0.437583084439199
"2008-08-13",2.7315244710838,-0.468279545976722
"2008-08-14",2.67565212766462,-0.475655715623831
"2008-08-15",2.63861809875246,-0.428615203742719
"2008-08-18",2.71824750963085,-0.52821626891459
"2008-08-19",2.68572046995741,-0.49648606974241
"2008-08-20",2.96845857665229,-0.157086630480263
"2008-08-21",2.98223294091511,-0.478208747297056
"2008-08-22",2.94274322224714,-0.443135941542816
"2008-08-25",2.89848177119028,-0.409774025779433
"2008-08-26",2.87007361623324,-0.404735504368574
"2008-08-27",2.81765808925685,-0.47956104049295
"2008-08-28",2.80614217611388,-0.557602496482387
"2008-08-29",2.80670760113972,-0.591238439037582
"2008-09-01",2.84393267206724,-0.390777407820609
"2008-09-02",2.79187449665904,-0.503105866739406
"2008-09-03",2.73408205670486,-0.523108669642133
"2008-09-04",2.73609369334703,-0.519135773791403
"2008-09-05",2.72007180457827,-0.518919684803389
"2008-09-08",2.69624907640682,-0.533198985602639
"2008-09-09",2.66050938022247,-0.557376289145136
"2008-09-10",2.62914606683562,-0.508199104396722
"2008-09-11",2.6059256560807,-0.441481549703226
"2008-09-12",2.53823796686873,-0.57371394355759
"2008-09-16",2.58363667284941,-0.405780437493393
"2008-09-17",2.62716587520005,-0.421111153403393
"2008-09-18",2.58069066017709,-0.616470669669194
"2008-09-19",2.90729203328635,-1.38313590960144
"2008-09-22",3.14029926318709,-0.890208446074079
"2008-09-23",3.25535368622273,-0.482594424546205
"2008-09-24",3.23852679701285,-0.874909164104072
"2008-09-25",3.30506105847314,-1.14302817115521
"2008-09-26",3.35427728631091,-0.742798849624382
"2008-10-06",3.57205268475676,-0.378916681927993
"2008-10-07",3.39310287049571,-0.650475798000895
"2008-10-08",3.35374626083261,-0.566526028548959
"2008-10-09",3.23752477109464,-0.716616014244843
"2008-10-10",3.38075466358551,-0.636011642937213
"2008-10-13",3.37972163291445,-1.11728012724385
"2008-10-14",3.28917232580268,-0.710581951632252
"2008-10-15",3.19386867510869,-0.799122148982976
"2008-10-16",3.29814024705982,-0.580656078585414
"2008-10-17",3.29243213240102,-0.925167778598948
"2008-10-20",3.29840601993709,-1.0105227488207
"2008-10-21",3.20880518340939,-0.775706570962241
"2008-10-22",3.18490758284547,-0.670985860718888
"2008-10-23",3.11833757461035,-0.817718904633078
"2008-10-24",3.13484744986562,-0.734924231802899
"2008-10-27",3.28516352342894,-0.624418454775625
"2008-10-28",3.28826021718271,-1.0849012873431
"2008-10-29",3.23020287846382,-0.753095269374907
"2008-10-30",3.19715270733754,-1.09445694473619
"2008-10-31",3.07887883774128,-0.76399755180721
"2008-11-03",3.03404593438083,-0.850981885425966
"2008-11-04",2.99227907033643,-0.783850206497203
"2008-11-05",3.10046361353101,-1.25380737349204
"2008-11-06",3.01614478412409,-0.598430160503501
"2008-11-07",2.99676083663979,-0.987549065017574
"2008-11-10",3.26046240017087,-1.63933325974309
"2008-11-11",3.19579118255782,-0.657742732005257
"2008-11-12",3.17764231118823,-0.736178864792913
"2008-11-13",3.277844524416,-0.812322559474486
"2008-11-14",3.32602480177988,-0.306770118589379
"2008-11-17",3.32477470745593,-0.289639430244771
"2008-11-18",3.4635273014008,-0.67604814461114
"2008-11-19",3.58743921491348,-0.672525249580467
"2008-11-20",3.68582465381512,-0.531847873569499
"2008-11-21",3.6061403720744,-0.544490479539154
"2008-11-24",3.74915343833823,-0.32063742152924
"2008-11-25",3.63001537667622,-0.539182057343206
"2008-11-26",3.62293359750346,-0.551667083736024
"2008-11-27",3.52811614353287,-0.575997702431632
"2008-11-28",3.5592342461994,-0.434441521950422
"2008-12-01",3.46254906203235,-0.645533758953412
"2008-12-02",3.6153320779468,-0.675772723744276
"2008-12-03",3.61084225382094,-1.01242884898707
"2008-12-04",3.74142755761594,-0.765444894250807
"2008-12-05",3.56681402758113,-0.638999723906171
"2008-12-08",3.49738645399848,-0.594071123925672
"2008-12-09",3.46216861525226,-0.38407678743155
"2008-12-10",3.48831124291246,-0.603127036182663
"2008-12-11",3.52498629068537,-0.250590034363286
"2008-12-12",3.47605601163476,-0.148189681504474
"2008-12-15",3.65220128501903,-0.572619630334613
"2008-12-16",4.22734724978915,-0.795957730559815
"2008-12-17",3.65392228499397,-0.637579332194628
"2008-12-18",3.4264292341234,-0.712325606667517
"2008-12-19",3.53992457043678,-0.618517940698785
"2008-12-22",3.40728454966009,-0.385421401088519
"2008-12-23",3.40505908070735,-0.168410140932944
"2008-12-24",3.33617452831881,-0.418622100532883
"2008-12-25",3.27856299898572,-0.484075486871209
"2008-12-26",3.25262009524994,-0.489709325157307
"2008-12-29",3.1200060698203,-0.507380567341112
"2008-12-30",3.05384735107167,-0.44093789199512
"2008-12-31",2.9757386886684,-0.436143901692002
"2009-01-05",2.99020799988391,-0.650043362737972
"2009-01-06",2.96859911988773,-0.457604886430315
"2009-01-07",2.95098156828981,-0.324906660309291
"2009-01-08",2.95961888274715,-0.192898270130851
"2009-01-09",2.89898017581114,-0.408093827942292
"2009-01-12",2.82371310604239,-0.3068468350655
"2009-01-13",2.78282225171105,-0.15849469669752
"2009-01-14",2.80746377930366,-0.531729275821784
"2009-01-15",2.77656108788874,-0.212281773330247
"2009-01-16",2.73917886422976,-0.304044839824483
"2009-01-19",2.81970398565016,-0.316729014499462
"2009-01-20",2.73218002194883,-0.250678605150709
"2009-01-21",2.62536402074638,-0.195159213878481
"2009-01-22",2.49055353605357,-0.17260467340042
"2009-01-23",2.19808647091401,-0.0733113352779973
"2009-02-02",1.92273204762519,-0.0329679632000908
"2009-02-03",1.96921871424663,0.00858001056083832
"2009-02-04",2.01379294137398,0.108920510038413
"2009-02-05",1.9333739932272,0.117288239286128
"2009-02-06",2.11550088504994,0.0961579030987405
"2009-02-09",2.08975403355578,0.254834094949842
"2009-02-10",1.99444161177145,0.311438665288626
"2009-02-11",1.9087227751712,0.332165576889492
"2009-02-12",1.8408559570785,0.335160620747382
"2009-02-13",1.910686978587,0.380104751036144
"2009-02-16",1.88012645192845,0.485672163199086
"2009-02-17",2.04747787609199,0.410897107365783
"2009-02-18",2.47438202333606,0.141388694224535
"2009-02-19",2.3502123201616,0.294395559774974
"2009-02-20",2.2848826182578,0.335345261803471
"2009-02-23",2.28570234733784,0.452131922514996
"2009-02-24",2.44025803963136,0.519485168208605
"2009-02-25",2.42563778525903,0.146768440395556
"2009-02-26",2.53555093318569,0.319047048190702
"2009-02-27",2.52221162138801,0.136685056409504
"2009-03-02",2.49643601536481,0.0125078405749882
"2009-03-03",2.45461377632876,0.0625665657678309
"2009-03-04",2.6524654335284,-0.209483689486943
"2009-03-05",2.61334605793184,0.106665933015194
"2009-03-06",2.58123285501577,0.243774460231247
"2009-03-09",2.61535520799267,0.407001425413654
"2009-03-10",2.59671366037028,0.146864671122625
"2009-03-11",2.56775379112963,0.219354632674287
"2009-03-12",2.52959395640543,0.224461333882409
"2009-03-13",2.48223230644017,0.246654235786606
"2009-03-16",2.4684280141854,0.205378517363716
"2009-03-17",2.49627491565315,0.141912399146178
"2009-03-18",2.44693443645383,0.269976679638761
"2009-03-19",2.42033116504092,0.239783594360341
"2009-03-20",2.37975119951086,0.364021315324117
"2009-03-23",2.35689530837646,0.276929536597927
"2009-03-24",2.32764309745052,0.402343275588394
"2009-03-25",2.35783541142617,0.553108377609618
"2009-03-26",2.36686259916914,0.283048234489565
"2009-03-27",2.33172804510499,0.452369197042201
"2009-03-30",2.29323174112622,0.473891095965965
"2009-03-31",2.25564542650966,0.457504118103159
"2009-04-01",2.21620484336273,0.456284829067989
"2009-04-02",2.17037193349137,0.516877752891804
"2009-04-03",2.1374604044835,0.507156290122553
"2009-04-07",2.09891825042669,0.528461306794002
"2009-04-08",2.18166170656665,0.510504726520058
"2009-04-09",2.18367037507521,0.428212833959139
"2009-04-10",2.19283106094191,0.48608322551836
"2009-04-13",2.16928154247822,0.511775479239866
"2009-04-14",2.14451932244827,0.476616025315117
"2009-04-15",2.11845343589657,0.458903997996833
"2009-04-16",2.07367807398785,0.438241499551194
"2009-04-17",2.09720646312881,0.320431229614801
"2009-04-20",2.12666265611265,0.519167811405149
"2009-04-21",2.11053849293122,0.278002198951552
"2009-04-22",2.18010024153629,0.0602227480021583
"2009-04-23",2.16818346967757,0.424753619671363
"2009-04-24",2.13743169405232,0.313603912008786
"2009-04-27",2.14762914605233,0.172319886252481
"2009-04-28",2.11091546414631,0.333723427793048
"2009-04-29",2.14455659473523,0.647542085765406
"2009-04-30",2.10898214946244,0.382659945563967
"2009-05-04",2.13742140093602,0.677923773275021
"2009-05-05",2.11664179708096,0.367065877828066
"2009-05-06",2.08594604660774,0.458357411220377
"2009-05-07",2.04766389494861,0.346684616113199
"2009-05-08",2.03123193930447,0.389513186055823
"2009-05-11",2.06573024532643,0.0425758823836525
"2009-05-12",2.07409991773295,0.585371507917215
"2009-05-13",2.04463871399718,0.419370760561593
"2009-05-14",2.05813671612573,0.308161591135028
"2009-05-15",2.01096828891911,0.3971868514946
"2009-05-18",1.96505829024115,0.420117568474437
"2009-05-19",1.92098787837707,0.477512967734653
"2009-05-20",1.90525007882506,0.26170345124744
"2009-05-21",1.91884661270536,0.10170563631642
"2009-05-22",1.88290326067617,0.318869819378059
"2009-05-25",1.87338198457787,0.406723976516095
"2009-05-26",1.86546884219825,0.315592298125608
"2009-05-27",1.83960164229483,0.482423614499836
"2009-06-01",1.88391221617765,0.637113350349271
"2009-06-02",1.84315682076244,0.462350498369921
"2009-06-03",1.85081983063157,0.592827555147548
"2009-06-04",1.81342131495382,0.534496783742841
"2009-06-05",1.79773398680626,0.484115713666775
"2009-06-08",1.77096267064832,0.476882852481977
"2009-06-09",1.72824528270675,0.491526058765295
"2009-06-10",1.72059867627385,0.564650150516987
"2009-06-11",1.68925111206628,0.457694101787195
"2009-06-12",1.69600036078897,0.371370970122565
"2009-06-15",1.71391002746555,0.586299803320238
"2009-06-16",1.70812088557604,0.448820344506049
"2009-06-17",1.68081414062469,0.554688965076641
"2009-06-18",1.65295368506499,0.549538797009774
"2009-06-19",1.63944998044552,0.513471447448418
"2009-06-22",1.32114273079969,0.442738882312967
"2009-06-23",1.25853243283512,0.433559373948728
"2009-06-24",1.21208843164556,0.497073499127776
"2009-06-25",1.16045816975302,0.426397770902434
"2009-06-26",1.09425796053513,0.440803417333159
"2009-06-29",1.09841473725744,0.502459215923903
"2009-06-30",1.08122035156097,0.4129989607783
"2009-07-01",1.14116379671482,0.51275723485808
"2009-07-02",1.13076749050639,0.506709019194167
"2009-07-03",1.10896881508254,0.522401760664124
"2009-07-06",1.07187975393391,0.54893860421205
"2009-07-07",1.09348484174069,0.442805494753069
"2009-07-08",1.04365658082307,0.476415340750434
"2009-07-09",1.03178893872426,0.506377149288272
"2009-07-10",1.0021822693309,0.478744792641011
"2009-07-13",1.06868345067343,0.467632213737496
"2009-07-14",1.20156724991571,0.477520417012166
"2009-07-15",1.15401040946165,0.52200480781436
"2009-07-16",1.11413822733171,0.520347968834025
"2009-07-17",1.09066780130484,0.505232615556431
"2009-07-20",1.14592783206077,0.520555248872879
"2009-07-21",1.17904873364629,0.572317376531123
"2009-07-22",1.21970186130284,0.445870781871313
"2009-07-23",1.21587630223216,0.520158524115199
"2009-07-24",1.15831696700352,0.586216002186246
"2009-07-27",1.17576974696202,0.509162483538551
"2009-07-28",1.19117242821845,0.588046436007427
"2009-07-29",1.42316684273859,1.02372003920327
"2009-07-30",1.40286669141517,0.492749310710265
"2009-07-31",1.46328391673632,0.389555309835038
"2009-08-03",1.45030756902585,0.547316215705901
"2009-08-04",1.42976972022717,0.700280775129223
"2009-08-05",1.45152067574051,0.81944446890177
"2009-08-06",1.52151376526081,0.805296086757917
"2009-08-07",1.89792600417061,0.773960328927028
"2009-08-10",1.59576638038768,0.553455833146574
"2009-08-11",1.56486670849536,0.530968220555135
"2009-08-12",2.16052902910344,0.69011825219213
"2009-08-13",2.01244510660685,0.5081155303048
"2009-08-14",2.20888981213239,0.633247034514895
"2009-08-17",3.13190637127309,0.66443410698818
"2009-08-18",2.90355551792856,0.523972753539131
"2009-08-19",3.5971896877088,0.591505791197855
"2009-08-20",3.60190252216366,0.382119791111551
"2009-08-21",3.41854109842825,0.486000468485472
"2009-08-24",3.11054111095946,0.50653240939345
"2009-08-25",3.29938841030955,0.60366630938228
"2009-08-26",3.0745180052441,0.434156003499643
"2009-08-27",2.84370491358745,0.521733514403014
"2009-08-28",3.0117480729211,0.586547954271359
"2009-08-31",3.95443475344407,0.374972901114285
"2009-09-01",3.70522351246426,0.473591383667439
"2009-09-02",3.5282729200241,0.440155737236341
"2009-09-03",3.76039201892554,0.388805209971094
"2009-09-04",3.54476426573659,0.451876734778886
"2009-09-07",3.3544528686044,0.457664441827945
"2009-09-08",3.15422520462011,0.460863304627199
"2009-09-09",2.8945730089854,0.496066245838031
"2009-09-10",2.70246720557132,0.463473948382897
"2009-09-11",2.60063822919337,0.47815095754877
"2009-09-14",2.5484486009932,0.526146370790656
"2009-09-15",2.22599695824313,0.542276852913945
"2009-09-16",2.18641204597515,0.573919220656033
"2009-09-17",2.17517606419227,0.534026459189882
"2009-09-18",2.61285095274744,0.717469013381223
"2009-09-21",2.56600714929612,0.561575427110838
"2009-09-22",2.56384666201874,0.612067008199939
"2009-09-23",2.69448288701426,0.517093049230521
"2009-09-24",2.48590883332698,0.459304501327456
"2009-09-25",2.31829371394179,0.451496593563762
"2009-09-28",2.4483903752328,0.415505434035629
"2009-09-29",2.24714478202582,0.396549683197247
"2009-09-30",2.18787116788355,0.456337954978426
"2009-10-09",2.78285877778938,0.547754106828384
"2009-10-12",2.66008363320092,0.430002819702987
"2009-10-13",2.57529105930047,0.474620408520079
"2009-10-14",2.39796437119801,0.485669003906342
"2009-10-15",2.2052254773056,0.484331759574906
"2009-10-16",2.04050704150999,0.471452235134369
"2009-10-19",2.10078387049618,0.498031643462051
"2009-10-20",2.15431184184673,0.547020651249472
"2009-10-21",2.02865232520303,0.585671173317235
"2009-10-22",1.87959103207975,0.561424158454666
"2009-10-23",1.90500687394418,0.568593589197278
"2009-10-26",1.78295856340244,0.584451966478862
"2009-10-27",2.36134280141738,0.603292183714301
"2009-10-28",2.22618548138455,0.521422210214358
"2009-10-29",2.56869939599422,0.528560549913349
"2009-10-30",2.4113080614702,0.46167485988944
"2009-11-02",2.57896075614308,0.44556282438209
"2009-11-03",2.40929299220219,0.521507305113321
"2009-11-04",2.24850978699654,0.532332021910005
"2009-11-05",2.08111453464257,0.517929947902139
"2009-11-06",2.14185318875889,0.557133688339118
"2009-11-09",2.25941883007454,0.594349588453384
"2009-11-10",2.39232995479227,0.563147655813451
"2009-11-11",2.31251654246954,0.560611448757037
"2009-11-12",2.42738697600803,0.53228846155291
"2009-11-13",3.42973811699755,0.510915032151671
"2009-11-16",3.01516558044664,0.491086246136297
"2009-11-17",2.55813253589457,0.529812880733071
"2009-11-18",2.22380620519365,0.527012566599609
"2009-11-19",1.97826903662474,0.499379570747158
"2009-11-20",1.79909656199103,0.485633166501994
"2009-11-23",1.57822501332927,0.493266309357837
"2009-11-24",2.29479400608146,0.459859153856215
"2009-11-25",2.32513730821544,0.469676062125654
"2009-11-26",3.05328164414743,0.603164490764975
"2009-11-27",3.19280782342509,0.43929056772986
"2009-11-30",3.32782969139265,0.315319166710424
"2009-12-01",3.15552292200815,0.386507740491848
"2009-12-02",3.42714290798896,0.443407348640249
"2009-12-03",2.91392523568347,0.446245855932765
"2009-12-04",2.68791728999278,0.409873810987269
"2009-12-07",2.41117728770179,0.429977840545857
"2009-12-08",2.43636090000214,0.447924699074315
"2009-12-09",3.08546933261029,0.443072325939236
"2009-12-10",2.79132856113566,0.388956673938801
"2009-12-11",2.18999182402637,0.353411172128084
"2009-12-14",1.99657857663578,0.345544392552246
"2009-12-15",1.94105598358472,0.298102892053393
"2009-12-16",1.91770078214722,0.294729580705936
"2009-12-17",2.01755895731008,0.186608420691049
"2009-12-18",2.00485217660087,0.0135089852998188
"2009-12-21",1.86238941106133,0.13379141695142
"2009-12-22",1.96375401197605,-0.0726190002421959
"2009-12-23",1.87764738183894,0.093022566093219
"2009-12-24",2.23382889339725,0.468821912430228
"2009-12-25",2.06146118469323,0.0351725683635895
"2009-12-28",1.78618224211308,0.11829808501251
"2009-12-29",1.92287692328747,0.13324348282309
"2009-12-30",1.86710430351194,0.220461514331863
"2009-12-31",1.75871856387126,0.175282600074471
"2010-01-04",1.73983795543683,0.126357537997783
"2010-01-05",1.74938466304326,0.248561718127441
"2010-01-06",1.6340113309363,0.200651186000827
"2010-01-07",1.66956972298165,-0.102869890142984
"2010-01-08",1.65401660691959,0.192667381540781
"2010-01-11",1.55811187943257,0.168887778544219
"2010-01-12",1.59172062420289,0.256124721490712
"2010-01-13",1.6750380865654,0.224149791686201
"2010-01-14",1.64633057764475,0.210363096532901
"2010-01-15",1.65181650365313,0.270726737384421
"2010-01-18",1.65323504139511,0.269296792855189
"2010-01-19",1.61667589437597,0.258341940477222
"2010-01-20",1.68001943945972,0.20134768214876
"2010-01-21",1.69754647625904,0.256949175170089
"2010-01-22",1.69242101931774,0.185437830920054
"2010-01-25",1.65281613543884,0.156338424306563
"2010-01-26",1.78303628906484,0.155184263932098
"2010-01-27",1.71926109873658,0.102846269696411
"2010-01-28",1.66858623754033,0.160221637046099
"2010-01-29",1.63849431774974,0.128809437630902
"2010-02-01",1.62936726847388,0.0351813764680637
"2010-02-02",1.59497068537581,0.0461811958065874
"2010-02-03",1.6273194127645,0.0858992792441087
"2010-02-04",1.60858044451877,0.0402870544853187
"2010-02-05",1.60756094909336,-0.00897555955669976
"2010-02-08",1.58069862799888,0.00954823238130076
"2010-02-09",1.56759896151299,0.0015459152043968
"2010-02-10",1.56516359133777,0.00580580812696334
"2010-02-11",1.52974007760375,-2.70919528944221e-06
"2010-02-12",1.51591639230946,0.044435493622288
"2010-02-22",1.49715240518608,-0.0118305751805318
"2010-02-23",1.51679923741412,-0.0163047664100666
"2010-02-24",1.50072690478099,0.0891742766780713
"2010-02-25",1.52670636454364,0.122892807966098
"2010-02-26",1.54899466865264,0.11460978680471
"2010-03-01",1.51914364254428,0.156547756046037
"2010-03-02",1.48591099337025,0.12068817405431
"2010-03-03",1.54496280717539,0.188135907601597
"2010-03-04",1.54501215452076,0.136862634675948
"2010-03-05",1.50465963709692,0.133813590932051
"2010-03-08",1.46931862079878,0.104538666158968
"2010-03-09",1.44488098941169,0.118278846827414
"2010-03-10",1.42196701202894,0.0759688308340451
"2010-03-11",1.38864616426198,0.064854888672036
"2010-03-12",1.36737922098941,0.0245091129511022
"2010-03-15",1.35762883736464,-0.0158975673338951
"2010-03-16",1.35040753671908,-0.0302444622807662
"2010-03-17",1.37850027203471,-0.034941127617214
"2010-03-18",1.34909109266098,-0.0122650198204673
"2010-03-19",1.32910183245765,-0.00629677516644339
"2010-03-22",1.31318894918371,0.000217206840587361
"2010-03-23",1.28770963804578,-0.0142658620560019
"2010-03-24",1.289358031239,0.030415792599748
"2010-03-25",1.27632018682861,-0.0206188756624075
"2010-03-26",1.30367860233767,0.0621048860761172
"2010-03-29",1.34462939698054,0.100066292053319
"2010-03-30",1.34874021877159,0.0458727155673051
"2010-03-31",1.32758509306784,0.0258012050878608
"2010-04-01",1.31392606212574,0.00704002283678914
"2010-04-02",1.28430406174333,0.0220259393948698
"2010-04-06",1.25402898159334,0.0203527744875692
"2010-04-07",1.22674342827819,0.0118739130211558
"2010-04-08",1.18450051636346,-0.00920569840309911
"2010-04-09",1.1452489050532,-0.0302728607241453
"2010-04-12",1.11126739926116,-0.000609714931798799
"2010-04-13",1.09940062952389,-0.0551275811018358
"2010-04-14",1.09759321480757,-0.0366918012659742
"2010-04-15",1.05106099908505,-0.0117619055133681
"2010-04-16",1.0401145907384,0.00304533491873087
"2010-04-19",1.29099153093898,0.0256547634126851
"2010-04-20",1.25171153833384,-0.036276617087951
"2010-04-21",1.391990139697,-0.0243952340047933
"2010-04-22",1.30833323195244,-0.0451321183141724
"2010-04-23",1.28514861924855,-0.0570539599192967
"2010-04-26",1.26642329447994,-0.0306087082574303
"2010-04-27",1.32084242755699,-0.116576673539903
"2010-04-28",1.30816809781103,-0.0619075527744877
"2010-04-29",1.30575302512626,-0.102091207641152
"2010-04-30",1.28189031129657,-0.0906936196671337
"2010-05-04",1.28581763100058,-0.128021977062232
"2010-05-05",1.27155223498403,-0.125427354384324
"2010-05-06",1.39789754981058,-0.0842643681958699
"2010-05-07",1.41313920031192,-0.195628792828067
"2010-05-10",1.41465441476982,-0.102819822671828
"2010-05-11",1.42251471747583,-0.176114437991225
"2010-05-12",1.40682432189859,-0.1469650841968
"2010-05-13",1.43518059194948,-0.0974292446196245
"2010-05-14",1.42017474746593,-0.14226677837038
"2010-05-17",1.68971545860042,-0.137137164732765
"2010-05-18",1.79414560408577,-0.198190081573015
"2010-05-19",1.66940850568667,-0.0540861329206766
"2010-05-20",1.63400038289828,-0.000381115526738474
"2010-05-21",1.68907866155391,-0.139970811402789
"2010-05-24",2.07470355496877,-0.217087928429187
"2010-05-25",2.07061221527851,0.0592588088426028
"2010-05-26",1.98256576538503,-0.0628050182900889
"2010-05-27",1.99188968722215,-0.225117224039371
"2010-05-28",1.88504885681883,-0.0834062368241639
"2010-05-31",1.99048551677202,0.168407396460561
"2010-06-01",1.95130062070454,-0.0362124253437308
"2010-06-02",1.90437439603024,-0.175434658800547
"2010-06-03",1.80579392682234,-0.0966200103268591
"2010-06-04",1.75777824406638,-0.183810316851369
"2010-06-07",1.81046852497832,0.0357077266826875
"2010-06-08",1.74406257563991,-0.154370876126419
"2010-06-09",1.78873025795881,-0.429788017803111
"2010-06-10",1.81749746854434,-0.0803358446617544
"2010-06-11",1.85708667701861,-0.155068498086752
"2010-06-17",1.87214720605331,-0.1091110948758
"2010-06-18",1.83749283511557,-0.026685913558788
"2010-06-21",1.91707817738896,-0.510229963170805
"2010-06-22",1.85507780642113,-0.223767730774844
"2010-06-23",1.89160948219884,-0.0880189085323555
"2010-06-24",1.82695425386982,-0.1687890073128
"2010-06-25",1.81298757129791,-0.0881022999475125
"2010-06-28",1.78650544429347,-0.0701545215875812
"2010-06-29",2.15956330881022,0.474602994325622
"2010-06-30",2.25099366189165,0.00974398387191514
"2010-07-01",2.12675971812433,-0.0398071301891117
"2010-07-02",1.99831820109563,-0.178851263118527
"2010-07-05",2.05092667720185,-0.0772576483945467
"2010-07-06",2.01938027405748,-0.302580843178173
"2010-07-07",2.11167058243193,-0.196370279349258
"2010-07-08",1.99248462230496,-0.12656943477939
"2010-07-09",2.28675094472799,-0.289062313004008
"2010-07-12",2.16154488579492,-0.14038791030098
"2010-07-13",2.10393219015199,0.000582504446032514
"2010-07-14",2.17359189050203,-0.170147212059539
"2010-07-15",2.07878241775551,0.00528855902675501
"2010-07-16",2.0454598411679,-0.174761542935512
"2010-07-19",2.0792440578104,-0.362457757781079
"2010-07-20",2.13054037459097,-0.222622038972182
"2010-07-21",2.19695197527804,-0.133673411756274
"2010-07-22",2.30894423703375,-0.199742764089998
"2010-07-23",2.13199620265713,-0.132020788695025
"2010-07-26",2.15354965522642,-0.148187757427946
"2010-07-27",2.00098789424088,-0.0879793478371072
"2010-07-28",2.05484483041128,-0.214670211366021
"2010-07-29",2.159026826518,-0.0859261506782526
"2010-07-30",2.01906233931383,-0.0737832487684747
"2010-08-02",2.02309241884459,-0.140577514487593
"2010-08-03",1.98971038876351,-0.0410879504701121
"2010-08-04",1.91756270113879,-0.103473788639377
"2010-08-05",1.83792003728006,-0.0581986591546131
"2010-08-06",1.86006428358511,-0.157006274465471
"2010-08-09",1.88011753762678,-0.0619209092415822
"2010-08-10",1.90177517288981,0.111627239352752
"2010-08-11",2.05798645352968,-0.110474132318979
"2010-08-12",1.91611195233218,-0.00945752751824207
"2010-08-13",1.89755344283453,-0.195842943222527
"2010-08-16",1.85056406831804,-0.226765407564614
"2010-08-17",1.81436194471779,-0.0839037117732392
"2010-08-18",1.77516242251057,-0.0359378994999142
"2010-08-19",1.77877638910573,-0.0376861087704357
"2010-08-20",1.79794060041776,0.0552209599211766
"2010-08-23",1.92686736893169,-0.0737745596242431
"2010-08-24",1.85057853942658,-0.117503571109909
"2010-08-25",1.8130480014686,0.0580441704688556
"2010-08-26",1.88017124386404,-0.121861094281042
"2010-08-27",1.66144089375897,-0.135028753748703
"2010-08-30",1.64044435342475,-0.219776338028653
"2010-08-31",1.58761723292659,-0.0582358075642654
"2010-09-01",1.55238745033358,-0.0249713515441312
"2010-09-02",1.53575236752014,-0.143047456192607
